Team ID,Team,Opp ID,Opp,Date,Location
700,Texas Tech,704,UTEP,9/12/2015,
709,Toledo,31,Arkansas,9/12/2015,
716,Troy,-99,Charleston Southern,9/12/2015,
473,New Mexico,719,Tulsa,9/12/2015,@
465,UNLV,110,UCLA,9/12/2015,@
742,Virginia Tech,-99,Furman,9/12/2015,
756,Washington,-99,Sacramento St.,9/12/2015,
587,Rutgers,754,Washington St.,9/12/2015,@
768,West Virginia,-99,Liberty,9/12/2015,
796,Wisconsin,414,Miami (OH),9/12/2015,
367,Louisville,147,Clemson,9/17/2015,@
28,Arizona St.,473,New Mexico,9/18/2015,
66,Boise St.,-99,Idaho St.,9/18/2015,
67,Boston College,234,Florida St.,9/18/2015,@
5,Akron,-99,Savannah St.,9/19/2015,
29,Arizona,-99,Northern Arizona,9/19/2015,
30,Arkansas St.,-99,Missouri St.,9/19/2015,
204,Eastern Mich.,47,Ball St.,9/19/2015,@
229,Fla. Atlantic,86,Buffalo,9/19/2015,@
703,Texas,107,California,9/19/2015,@
414,Miami (OH),140,Cincinnati,9/19/2015,@
157,Colorado,156,Colorado St.,9/19/2015,
334,Kentucky,235,Florida,9/19/2015,@
231,FIU,-99,North Carolina Central,9/19/2015,
128,UCF,-99,Furman,9/19/2015,@
257,Georgia,648,South Carolina,9/19/2015,
253,Ga. Southern,-99,Citadel,9/19/2015,
277,Hawaii,-99,California-Davis,9/19/2015,
295,Idaho,-99,Wofford,9/19/2015,
306,Indiana,772,Western Ky.,9/19/2015,
312,Iowa,545,Pittsburgh,9/19/2015,
327,Kansas St.,366,Louisiana Tech,9/19/2015,
365,LSU,37,Auburn,9/19/2015,
388,Marshall,-99,Norfolk St.,9/19/2015,
392,Maryland,651,South Fla.,9/19/2015,
71,Bowling Green,404,Memphis,9/19/2015,@
415,Miami (FL),463,Nebraska,9/19/2015,
418,Michigan,465,UNLV,9/19/2015,
416,Michigan St.,721,Air Force,9/19/2015,
419,Middle Tenn.,458,Charlotte,9/19/2015,
428,Minnesota,331,Kent St.,9/19/2015,
8,Alabama,433,Ole Miss,9/19/2015,@
430,Mississippi St.,-99,Northwestern St.,9/19/2015,
434,Missouri,164,UConn,9/19/2015,
726,Navy,196,East Carolina,9/19/2015,
457,North Carolina,301,Illinois,9/19/2015,
523,Old Dominion,490,North Carolina St.,9/19/2015,@
193,Duke,509,Northwestern,9/19/2015,@
513,Notre Dame,255,Georgia Tech,9/19/2015,
519,Ohio,-99,Southeastern Louisiana,9/19/2015,
518,Ohio St.,503,Northern Ill.,9/19/2015,
522,Oklahoma,719,Tulsa,9/19/2015,
521,Oklahoma St.,706,UTSA,9/19/2015,
529,Oregon,254,Georgia St.,9/19/2015,
528,Oregon St.,630,San Jose St.,9/19/2015,
539,Penn St.,587,Rutgers,9/19/2015,
497,North Texas,574,Rice,9/19/2015,@
626,San Diego St.,646,South Ala.,9/19/2015,@
670,Texas St.,664,Southern Miss.,9/19/2015,@
657,Southern California,674,Stanford,9/19/2015,@
688,Syracuse,129,Central Mich.,9/19/2015,
400,Massachusetts,690,Temple,9/19/2015,@
694,Tennessee,-99,Western Carolina,9/19/2015,
697,Texas A&M,466,Nevada,9/19/2015,
698,TCU,663,SMU,9/19/2015,
31,Arkansas,700,Texas Tech,9/19/2015,@
472,New Mexico St.,704,UTEP,9/19/2015,@
709,Toledo,311,Iowa St.,9/19/2015,
718,Tulane,-99,Maine,9/19/2015,
110,UCLA,77,BYU,9/19/2015,
96,Fresno St.,732,Utah,9/19/2015,@
736,Vanderbilt,-99,Austin Peay,9/19/2015,
746,Virginia,-99,William & Mary,9/19/2015,
559,Purdue,742,Virginia Tech,9/19/2015,@
725,Army West Point,749,Wake Forest,9/19/2015,@
756,Washington,731,Utah St.,9/19/2015,
754,Washington St.,811,Wyoming,9/19/2015,
774,Western Mich.,-99,Murray St.,9/19/2015,
796,Wisconsin,716,Troy,9/19/2015,
404,Memphis,140,Cincinnati,9/24/2015,
746,Virginia,66,Boise St.,9/25/2015,@
528,Oregon St.,674,Stanford,9/25/2015,@
671,UL Lafayette,5,Akron,9/26/2015,@
8,Alabama,498,La.-Monroe,9/26/2015,
523,Old Dominion,27,Appalachian St.,9/26/2015,@
204,Eastern Mich.,725,Army West Point,9/26/2015,@
51,Baylor,574,Rice,9/26/2015,
67,Boston College,503,Northern Ill.,9/26/2015,
559,Purdue,71,Bowling Green,9/26/2015,@
756,Washington,107,California,9/26/2015,@
157,Colorado,-99,Nicholls St.,9/26/2015,
706,UTSA,156,Colorado St.,9/26/2015,@
193,Duke,255,Georgia Tech,9/26/2015,
196,East Carolina,742,Virginia Tech,9/26/2015,
235,Florida,694,Tennessee,9/26/2015,
458,Charlotte,229,Fla. Atlantic,9/26/2015,@
257,Georgia,-99,Southern,9/26/2015,
295,Idaho,253,Ga. Southern,9/26/2015,@
288,Houston,670,Texas St.,9/26/2015,
301,Illinois,419,Middle Tenn.,9/26/2015,
749,Wake Forest,306,Indiana,9/26/2015,@
312,Iowa,497,North Texas,9/26/2015,
663,SMU,-99,James Madison,9/26/2015,@
334,Kentucky,434,Missouri,9/26/2015,
688,Syracuse,365,LSU,9/26/2015,@
366,Louisiana Tech,231,FIU,9/26/2015,
367,Louisville,-99,Samford,9/26/2015,
331,Kent St.,388,Marshall,9/26/2015,@
418,Michigan,77,BYU,9/26/2015,
416,Michigan St.,129,Central Mich.,9/26/2015,
428,Minnesota,519,Ohio,9/26/2015,
433,Ole Miss,736,Vanderbilt,9/26/2015,
37,Auburn,430,Mississippi St.,9/26/2015,@
164,UConn,726,Navy,9/26/2015,@
463,Nebraska,664,Southern Miss.,9/26/2015,
86,Buffalo,466,Nevada,9/26/2015,@
465,UNLV,-99,Idaho St.,9/26/2015,
811,Wyoming,473,New Mexico,9/26/2015,@
457,North Carolina,-99,Delaware,9/26/2015,
646,South Ala.,490,North Carolina St.,9/26/2015,@
509,Northwestern,47,Ball St.,9/26/2015,
513,Notre Dame,400,Massachusetts,9/26/2015,
518,Ohio St.,774,Western Mich.,9/26/2015,
703,Texas,521,Oklahoma St.,9/26/2015,@
539,Penn St.,626,San Diego St.,9/26/2015,
587,Rutgers,328,Kansas,9/26/2015,
630,San Jose St.,96,Fresno St.,9/26/2015,
648,South Carolina,128,UCF,9/26/2015,
28,Arizona St.,657,Southern California,9/26/2015,@
697,Texas A&M,31,Arkansas,9/26/2015,
700,Texas Tech,698,TCU,9/26/2015,@
704,UTEP,-99,Incarnate Word,9/26/2015,
709,Toledo,30,Arkansas St.,9/26/2015,
29,Arizona,110,UCLA,9/26/2015,@
529,Oregon,732,Utah,9/26/2015,@
768,West Virginia,392,Maryland,9/26/2015,
772,Western Ky.,414,Miami (OH),9/26/2015,
796,Wisconsin,277,Hawaii,9/26/2015,
140,Cincinnati,415,Miami (FL),10/1/2015,
77,BYU,164,UConn,10/2/2015,
651,South Fla.,404,Memphis,10/2/2015,@
458,Charlotte,690,Temple,10/2/2015,@
257,Georgia,8,Alabama,10/3/2015,@
27,Appalachian St.,811,Wyoming,10/3/2015,
110,UCLA,28,Arizona St.,10/3/2015,@
694,Tennessee,31,Arkansas,10/3/2015,@
30,Arkansas St.,295,Idaho,10/3/2015,
37,Auburn,630,San Jose St.,10/3/2015,
51,Baylor,700,Texas Tech,10/3/2015,
66,Boise St.,277,Hawaii,10/3/2015,
86,Buffalo,71,Bowling Green,10/3/2015,@
107,California,754,Washington St.,10/3/2015,
129,Central Mich.,503,Northern Ill.,10/3/2015,
147,Clemson,513,Notre Dame,10/3/2015,
193,Duke,67,Boston College,10/3/2015,
663,SMU,196,East Carolina,10/3/2015,@
235,Florida,433,Ole Miss,10/3/2015,
749,Wake Forest,234,Florida St.,10/3/2015,@
498,La.-Monroe,253,Ga. Southern,10/3/2015,@
719,Tulsa,288,Houston,10/3/2015,@
301,Illinois,463,Nebraska,10/3/2015,
796,Wisconsin,312,Iowa,10/3/2015,@
311,Iowa St.,328,Kansas,10/3/2015,
331,Kent St.,414,Miami (OH),10/3/2015,
334,Kentucky,-99,Eastern Kentucky,10/3/2015,
254,Georgia St.,-99,Liberty,10/3/2015,@
365,LSU,204,Eastern Mich.,10/3/2015,
366,Louisiana Tech,671,UL Lafayette,10/3/2015,
490,North Carolina St.,367,Louisville,10/3/2015,@
388,Marshall,523,Old Dominion,10/3/2015,
400,Massachusetts,231,FIU,10/3/2015,
392,Maryland,418,Michigan,10/3/2015,@
416,Michigan St.,559,Purdue,10/3/2015,
434,Missouri,648,South Carolina,10/3/2015,
726,Navy,721,Air Force,10/3/2015,
466,Nevada,465,UNLV,10/3/2015,@
473,New Mexico,472,New Mexico St.,10/3/2015,
255,Georgia Tech,457,North Carolina,10/3/2015,@
509,Northwestern,428,Minnesota,10/3/2015,
5,Akron,519,Ohio,10/3/2015,@
306,Indiana,518,Ohio St.,10/3/2015,@
522,Oklahoma,768,West Virginia,10/3/2015,
521,Oklahoma St.,327,Kansas St.,10/3/2015,
157,Colorado,529,Oregon,10/3/2015,@
539,Penn St.,725,Army West Point,10/3/2015,
742,Virginia Tech,545,Pittsburgh,10/3/2015,@
626,San Diego St.,96,Fresno St.,10/3/2015,
716,Troy,646,South Ala.,10/3/2015,@
664,Southern Miss.,497,North Texas,10/3/2015,
674,Stanford,29,Arizona,10/3/2015,
697,Texas A&M,430,Mississippi St.,10/3/2015,
698,TCU,703,Texas,10/3/2015,
704,UTEP,706,UTSA,10/3/2015,@
47,Ball St.,709,Toledo,10/3/2015,@
718,Tulane,128,UCF,10/3/2015,
731,Utah St.,156,Colorado St.,10/3/2015,
419,Middle Tenn.,736,Vanderbilt,10/3/2015,@
574,Rice,772,Western Ky.,10/3/2015,@
288,Houston,663,SMU,10/8/2015,
657,Southern California,756,Washington,10/8/2015,@
388,Marshall,664,Southern Miss.,10/9/2015,
742,Virginia Tech,490,North Carolina St.,10/9/2015,
721,Air Force,811,Wyoming,10/10/2015,
204,Eastern Mich.,5,Akron,10/10/2015,@
8,Alabama,31,Arkansas,10/10/2015,
254,Georgia St.,27,Appalachian St.,10/10/2015,@
29,Arizona,528,Oregon St.,10/10/2015,
28,Arizona St.,157,Colorado,10/10/2015,
328,Kansas,51,Baylor,10/10/2015,@
156,Colorado St.,66,Boise St.,10/10/2015,@
71,Bowling Green,400,Massachusetts,10/10/2015,
77,BYU,196,East Carolina,10/10/2015,
147,Clemson,255,Georgia Tech,10/10/2015,
128,UCF,164,UConn,10/10/2015,@
725,Army West Point,193,Duke,10/10/2015,@
434,Missouri,235,Florida,10/10/2015,@
231,FIU,704,UTEP,10/10/2015,
234,Florida St.,415,Miami (FL),10/10/2015,
312,Iowa,301,Illinois,10/10/2015,
648,South Carolina,365,LSU,10/10/2015,@
706,UTSA,366,Louisiana Tech,10/10/2015,@
671,UL Lafayette,670,Texas St.,10/10/2015,
418,Michigan,509,Northwestern,10/10/2015,
587,Rutgers,416,Michigan St.,10/10/2015,@
559,Purdue,428,Minnesota,10/10/2015,@
433,Ole Miss,472,New Mexico St.,10/10/2015,
430,Mississippi St.,716,Troy,10/10/2015,
466,Nevada,473,New Mexico,10/10/2015,
503,Northern Ill.,47,Ball St.,10/10/2015,
513,Notre Dame,726,Navy,10/10/2015,
519,Ohio,414,Miami (OH),10/10/2015,
518,Ohio St.,392,Maryland,10/10/2015,
768,West Virginia,521,Oklahoma St.,10/10/2015,@
539,Penn St.,306,Indiana,10/10/2015,
545,Pittsburgh,746,Virginia,10/10/2015,
497,North Texas,-99,Portland St.,10/10/2015,@
229,Fla. Atlantic,574,Rice,10/10/2015,@
277,Hawaii,626,San Diego St.,10/10/2015,@
465,UNLV,630,San Jose St.,10/10/2015,@
651,South Fla.,688,Syracuse,10/10/2015,
690,Temple,718,Tulane,10/10/2015,
694,Tennessee,257,Georgia,10/10/2015,
703,Texas,522,Oklahoma,10/10/2015,
327,Kansas St.,698,TCU,10/10/2015,@
700,Texas Tech,311,Iowa St.,10/10/2015,
709,Toledo,331,Kent St.,10/10/2015,
719,Tulsa,498,La.-Monroe,10/10/2015,
732,Utah,107,California,10/10/2015,
96,Fresno St.,731,Utah St.,10/10/2015,@
67,Boston College,749,Wake Forest,10/10/2015,@
529,Oregon,754,Washington St.,10/10/2015,@
772,Western Ky.,419,Middle Tenn.,10/10/2015,
774,Western Mich.,129,Central Mich.,10/10/2015,
463,Nebraska,796,Wisconsin,10/10/2015,@
646,South Ala.,30,Arkansas St.,10/13/2015,@
334,Kentucky,37,Auburn,10/15/2015,@
674,Stanford,110,UCLA,10/15/2015,
497,North Texas,772,Western Ky.,10/15/2015,@
77,BYU,140,Cincinnati,10/16/2015,
96,Fresno St.,465,UNLV,10/16/2015,
718,Tulane,288,Houston,10/16/2015,@
731,Utah St.,66,Boise St.,10/16/2015,
697,Texas A&M,8,Alabama,10/17/2015,@
498,La.-Monroe,27,Appalachian St.,10/17/2015,@
157,Colorado,29,Arizona,10/17/2015,@
725,Army West Point,-99,Bucknell,10/17/2015,
51,Baylor,768,West Virginia,10/17/2015,
71,Bowling Green,5,Akron,10/17/2015,
129,Central Mich.,86,Buffalo,10/17/2015,
147,Clemson,67,Boston College,10/17/2015,
156,Colorado St.,721,Air Force,10/17/2015,
196,East Carolina,719,Tulsa,10/17/2015,
234,Florida St.,367,Louisville,10/17/2015,
257,Georgia,434,Missouri,10/17/2015,
253,Ga. Southern,472,New Mexico St.,10/17/2015,
47,Ball St.,254,Georgia St.,10/17/2015,@
716,Troy,295,Idaho,10/17/2015,@
509,Northwestern,312,Iowa,10/17/2015,@
400,Massachusetts,331,Kent St.,10/17/2015,@
365,LSU,235,Florida,10/17/2015,
229,Fla. Atlantic,388,Marshall,10/17/2015,@
404,Memphis,433,Ole Miss,10/17/2015,
415,Miami (FL),742,Virginia Tech,10/17/2015,
418,Michigan,416,Michigan St.,10/17/2015,@
419,Middle Tenn.,231,FIU,10/17/2015,
430,Mississippi St.,366,Louisiana Tech,10/17/2015,
428,Minnesota,463,Nebraska,10/17/2015,@
473,New Mexico,277,Hawaii,10/17/2015,
457,North Carolina,749,Wake Forest,10/17/2015,
414,Miami (OH),503,Northern Ill.,10/17/2015,@
513,Notre Dame,657,Southern California,10/17/2015,
518,Ohio St.,539,Penn St.,10/17/2015,
327,Kansas St.,522,Oklahoma,10/17/2015,@
523,Old Dominion,458,Charlotte,10/17/2015,
756,Washington,529,Oregon,10/17/2015,@
255,Georgia Tech,545,Pittsburgh,10/17/2015,@
306,Indiana,587,Rutgers,10/17/2015,@
630,San Jose St.,626,San Diego St.,10/17/2015,@
648,South Carolina,736,Vanderbilt,10/17/2015,
164,UConn,651,South Fla.,10/17/2015,@
664,Southern Miss.,706,UTSA,10/17/2015,
690,Temple,128,UCF,10/17/2015,
311,Iowa St.,698,TCU,10/17/2015,@
328,Kansas,700,Texas Tech,10/17/2015,@
709,Toledo,204,Eastern Mich.,10/17/2015,
732,Utah,28,Arizona St.,10/17/2015,
746,Virginia,688,Syracuse,10/17/2015,
754,Washington St.,528,Oregon St.,10/17/2015,
519,Ohio,774,Western Mich.,10/17/2015,@
796,Wisconsin,559,Purdue,10/17/2015,
811,Wyoming,466,Nevada,10/17/2015,
30,Arkansas St.,671,UL Lafayette,10/20/2015,
27,Appalachian St.,253,Ga. Southern,10/22/2015,
196,East Carolina,690,Temple,10/22/2015,@
110,UCLA,107,California,10/22/2015,
719,Tulsa,404,Memphis,10/23/2015,@
626,San Diego St.,731,Utah St.,10/23/2015,
721,Air Force,96,Fresno St.,10/24/2015,
8,Alabama,694,Tennessee,10/24/2015,
31,Arkansas,37,Auburn,10/24/2015,
51,Baylor,311,Iowa St.,10/24/2015,
66,Boise St.,811,Wyoming,10/24/2015,
331,Kent St.,71,Bowling Green,10/24/2015,@
77,BYU,-99,Wagner,10/24/2015,
86,Buffalo,519,Ohio,10/24/2015,
47,Ball St.,129,Central Mich.,10/24/2015,@
140,Cincinnati,164,UConn,10/24/2015,
415,Miami (FL),147,Clemson,10/24/2015,@
528,Oregon St.,157,Colorado,10/24/2015,@
742,Virginia Tech,193,Duke,10/24/2015,@
231,FIU,523,Old Dominion,10/24/2015,
255,Georgia Tech,234,Florida St.,10/24/2015,
128,UCF,288,Houston,10/24/2015,@
295,Idaho,498,La.-Monroe,10/24/2015,
365,LSU,772,Western Ky.,10/24/2015,
366,Louisiana Tech,419,Middle Tenn.,10/24/2015,
367,Louisville,67,Boston College,10/24/2015,
388,Marshall,497,North Texas,10/24/2015,
416,Michigan St.,306,Indiana,10/24/2015,
433,Ole Miss,697,Texas A&M,10/24/2015,
430,Mississippi St.,334,Kentucky,10/24/2015,
726,Navy,718,Tulane,10/24/2015,
466,Nevada,277,Hawaii,10/24/2015,
457,North Carolina,746,Virginia,10/24/2015,
749,Wake Forest,490,North Carolina St.,10/24/2015,@
503,Northern Ill.,204,Eastern Mich.,10/24/2015,
463,Nebraska,509,Northwestern,10/24/2015,@
587,Rutgers,518,Ohio St.,10/24/2015,@
522,Oklahoma,700,Texas Tech,10/24/2015,
521,Oklahoma St.,328,Kansas,10/24/2015,
539,Penn St.,392,Maryland,10/24/2015,
688,Syracuse,545,Pittsburgh,10/24/2015,@
574,Rice,725,Army West Point,10/24/2015,
630,San Jose St.,473,New Mexico,10/24/2015,
651,South Fla.,663,SMU,10/24/2015,
657,Southern California,732,Utah,10/24/2015,
458,Charlotte,664,Southern Miss.,10/24/2015,@
674,Stanford,756,Washington,10/24/2015,
703,Texas,327,Kansas St.,10/24/2015,
670,Texas St.,646,South Ala.,10/24/2015,
704,UTEP,229,Fla. Atlantic,10/24/2015,
400,Massachusetts,709,Toledo,10/24/2015,@
472,New Mexico St.,716,Troy,10/24/2015,@
736,Vanderbilt,434,Missouri,10/24/2015,
29,Arizona,754,Washington St.,10/24/2015,@
774,Western Mich.,414,Miami (OH),10/24/2015,
301,Illinois,796,Wisconsin,10/24/2015,@
414,Miami (OH),86,Buffalo,10/29/2015,@
253,Ga. Southern,670,Texas St.,10/29/2015,
545,Pittsburgh,457,North Carolina,10/29/2015,@
28,Arizona St.,529,Oregon,10/29/2015,@
698,TCU,768,West Virginia,10/29/2015,
204,Eastern Mich.,774,Western Mich.,10/29/2015,@
164,UConn,196,East Carolina,10/30/2015,
574,Rice,366,Louisiana Tech,10/30/2015,@
749,Wake Forest,367,Louisville,10/30/2015,@
731,Utah St.,811,Wyoming,10/30/2015,
277,Hawaii,721,Air Force,10/31/2015,@
27,Appalachian St.,716,Troy,10/31/2015,
31,Arkansas,-99,Tennessee-Martin,10/31/2015,
30,Arkansas St.,254,Georgia St.,10/31/2015,
47,Ball St.,400,Massachusetts,10/31/2015,
465,UNLV,66,Boise St.,10/31/2015,@
5,Akron,129,Central Mich.,10/31/2015,@
140,Cincinnati,128,UCF,10/31/2015,
490,North Carolina St.,147,Clemson,10/31/2015,@
235,Florida,257,Georgia,10/31/2015,
229,Fla. Atlantic,231,FIU,10/31/2015,
234,Florida St.,688,Syracuse,10/31/2015,
288,Houston,736,Vanderbilt,10/31/2015,
312,Iowa,392,Maryland,10/31/2015,
311,Iowa St.,703,Texas,10/31/2015,
671,UL Lafayette,498,La.-Monroe,10/31/2015,
458,Charlotte,388,Marshall,10/31/2015,@
404,Memphis,718,Tulane,10/31/2015,
193,Duke,415,Miami (FL),10/31/2015,@
428,Minnesota,418,Michigan,10/31/2015,@
37,Auburn,433,Ole Miss,10/31/2015,@
726,Navy,651,South Fla.,10/31/2015,
472,New Mexico St.,295,Idaho,10/31/2015,
497,North Texas,706,UTSA,10/31/2015,
690,Temple,513,Notre Dame,10/31/2015,@
328,Kansas,522,Oklahoma,10/31/2015,@
700,Texas Tech,521,Oklahoma St.,10/31/2015,@
539,Penn St.,301,Illinois,10/31/2015,
559,Purdue,463,Nebraska,10/31/2015,
156,Colorado St.,626,San Diego St.,10/31/2015,@
107,California,657,Southern California,10/31/2015,@
664,Southern Miss.,704,UTEP,10/31/2015,
754,Washington St.,674,Stanford,10/31/2015,@
334,Kentucky,694,Tennessee,10/31/2015,@
697,Texas A&M,648,South Carolina,10/31/2015,
663,SMU,719,Tulsa,10/31/2015,@
110,UCLA,157,Colorado,10/31/2015,
