Team ID,Team,Opp ID,Opp,Date,Location
193,Duke,718,Tulane,9/20/2014,
196,East Carolina,457,North Carolina,9/20/2014,
234,Florida St.,147,Clemson,9/20/2014,
96,Fresno St.,-99,Southern Utah,9/20/2014,
257,Georgia,716,Troy,9/20/2014,
646,South Ala.,253,Ga. Southern,9/20/2014,@
742,Virginia Tech,255,Georgia Tech,9/20/2014,@
288,Houston,465,UNLV,9/20/2014,
301,Illinois,670,Texas St.,9/20/2014,
434,Missouri,306,Indiana,9/20/2014,@
545,Pittsburgh,312,Iowa,9/20/2014,@
328,Kansas,129,Central Mich.,9/20/2014,
231,FIU,367,Louisville,9/20/2014,@
5,Akron,388,Marshall,9/20/2014,@
688,Syracuse,392,Maryland,9/20/2014,@
404,Memphis,419,Middle Tenn.,9/20/2014,
416,Michigan St.,204,Eastern Mich.,9/20/2014,
428,Minnesota,630,San Jose St.,9/20/2014,
365,LSU,430,Mississippi St.,9/20/2014,@
463,Nebraska,415,Miami (FL),9/20/2014,
472,New Mexico St.,473,New Mexico,9/20/2014,@
490,North Carolina St.,-99,Presbyterian,9/20/2014,
497,North Texas,-99,Nicholls St.,9/20/2014,
509,Northwestern,-99,Western Illinois,9/20/2014,
366,Louisiana Tech,-99,Northwestern St.,9/20/2014,@
519,Ohio,295,Idaho,9/20/2014,
768,West Virginia,522,Oklahoma,9/20/2014,@
574,Rice,523,Old Dominion,9/20/2014,@
754,Washington St.,529,Oregon,9/20/2014,@
528,Oregon St.,626,San Diego St.,9/20/2014,
539,Penn St.,400,Massachusetts,9/20/2014,
559,Purdue,-99,Southern Illinois,9/20/2014,
726,Navy,587,Rutgers,9/20/2014,@
736,Vanderbilt,648,South Carolina,9/20/2014,@
664,Southern Miss.,27,Appalachian St.,9/20/2014,
690,Temple,-99,Delaware St.,9/20/2014,
663,SMU,697,Texas A&M,9/20/2014,@
709,Toledo,47,Ball St.,9/20/2014,
418,Michigan,732,Utah,9/20/2014,@
749,Wake Forest,725,Army West Point,9/20/2014,
756,Washington,254,Georgia St.,9/20/2014,
774,Western Mich.,-99,Murray St.,9/20/2014,
796,Wisconsin,71,Bowling Green,9/20/2014,
811,Wyoming,229,Fla. Atlantic,9/20/2014,
473,New Mexico,472,New Mexico St.,9/20/2014,@
29,Arizona,107,California,9/20/2014,
66,Boise St.,671,UL Lafayette,9/20/2014,
235,Florida,8,Alabama,9/20/2014,
107,California,29,Arizona,9/20/2014,
503,Northern Ill.,31,Arkansas,9/20/2014,
731,Utah St.,30,Arkansas St.,9/20/2014,
671,UL Lafayette,66,Boise St.,9/20/2014,
-99,Maine,67,Boston College,9/20/2014,
746,Virginia,77,BYU,9/20/2014,
-99,Norfolk St.,86,Buffalo,9/20/2014,
-99,Bethune-Cookman,128,UCF,9/20/2014,
414,Miami (OH),140,Cincinnati,9/20/2014,
277,Hawaii,157,Colorado,9/20/2014,
718,Tulane,193,Duke,9/20/2014,
457,North Carolina,196,East Carolina,9/20/2014,
147,Clemson,234,Florida St.,9/20/2014,
-99,Southern Utah,96,Fresno St.,9/20/2014,
716,Troy,257,Georgia,9/20/2014,
253,Ga. Southern,646,South Ala.,9/20/2014,@
255,Georgia Tech,742,Virginia Tech,9/20/2014,@
465,UNLV,288,Houston,9/20/2014,
670,Texas St.,301,Illinois,9/20/2014,
306,Indiana,434,Missouri,9/20/2014,@
312,Iowa,545,Pittsburgh,9/20/2014,@
129,Central Mich.,328,Kansas,9/20/2014,
367,Louisville,231,FIU,9/20/2014,@
388,Marshall,5,Akron,9/20/2014,@
392,Maryland,688,Syracuse,9/20/2014,@
419,Middle Tenn.,404,Memphis,9/20/2014,
204,Eastern Mich.,416,Michigan St.,9/20/2014,
630,San Jose St.,428,Minnesota,9/20/2014,
430,Mississippi St.,365,LSU,9/20/2014,@
415,Miami (FL),463,Nebraska,9/20/2014,
-99,Presbyterian,490,North Carolina St.,9/20/2014,
-99,Nicholls St.,497,North Texas,9/20/2014,
-99,Western Illinois,509,Northwestern,9/20/2014,
-99,Northwestern St.,366,Louisiana Tech,9/20/2014,@
295,Idaho,519,Ohio,9/20/2014,
522,Oklahoma,768,West Virginia,9/20/2014,@
523,Old Dominion,574,Rice,9/20/2014,@
529,Oregon,754,Washington St.,9/20/2014,@
626,San Diego St.,528,Oregon St.,9/20/2014,
400,Massachusetts,539,Penn St.,9/20/2014,
-99,Southern Illinois,559,Purdue,9/20/2014,
587,Rutgers,726,Navy,9/20/2014,@
648,South Carolina,736,Vanderbilt,9/20/2014,@
27,Appalachian St.,664,Southern Miss.,9/20/2014,
-99,Delaware St.,690,Temple,9/20/2014,
697,Texas A&M,663,SMU,9/20/2014,@
47,Ball St.,709,Toledo,9/20/2014,
732,Utah,418,Michigan,9/20/2014,@
725,Army West Point,749,Wake Forest,9/20/2014,
254,Georgia St.,756,Washington,9/20/2014,
-99,Murray St.,774,Western Mich.,9/20/2014,
71,Bowling Green,796,Wisconsin,9/20/2014,
229,Fla. Atlantic,811,Wyoming,9/20/2014,
253,Ga. Southern,27,Appalachian St.,9/25/2014,
521,Oklahoma St.,700,Texas Tech,9/25/2014,
28,Arizona St.,110,UCLA,9/25/2014,@
27,Appalachian St.,253,Ga. Southern,9/25/2014,
700,Texas Tech,521,Oklahoma St.,9/25/2014,
110,UCLA,28,Arizona St.,9/25/2014,@
523,Old Dominion,419,Middle Tenn.,9/26/2014,@
473,New Mexico,96,Fresno St.,9/26/2014,@
96,Fresno St.,473,New Mexico,9/26/2014,@
419,Middle Tenn.,523,Old Dominion,9/26/2014,@
545,Pittsburgh,5,Akron,9/27/2014,@
37,Auburn,366,Louisiana Tech,9/27/2014,
311,Iowa St.,51,Baylor,9/27/2014,@
400,Massachusetts,71,Bowling Green,9/27/2014,@
86,Buffalo,414,Miami (OH),9/27/2014,
107,California,157,Colorado,9/27/2014,
147,Clemson,457,North Carolina,9/27/2014,
67,Boston College,156,Colorado St.,9/27/2014,@
229,Fla. Atlantic,706,UTSA,9/27/2014,
-99,Alabama-Birmingham,231,FIU,9/27/2014,@
490,North Carolina St.,234,Florida St.,9/27/2014,@
257,Georgia,694,Tennessee,9/27/2014,
559,Purdue,312,Iowa,9/27/2014,@
327,Kansas St.,704,UTEP,9/27/2014,
334,Kentucky,736,Vanderbilt,9/27/2014,
365,LSU,472,New Mexico St.,9/27/2014,
498,La.-Monroe,716,Troy,9/27/2014,
367,Louisville,749,Wake Forest,9/27/2014,
306,Indiana,392,Maryland,9/27/2014,@
415,Miami (FL),193,Duke,9/27/2014,
416,Michigan St.,811,Wyoming,9/27/2014,
418,Michigan,428,Minnesota,9/27/2014,@
433,Ole Miss,404,Memphis,9/27/2014,
648,South Carolina,434,Missouri,9/27/2014,@
463,Nebraska,301,Illinois,9/27/2014,
630,San Jose St.,466,Nevada,9/27/2014,@
539,Penn St.,509,Northwestern,9/27/2014,@
513,Notre Dame,688,Syracuse,9/27/2014,
519,Ohio,-99,Eastern Illinois,9/27/2014,
518,Ohio St.,140,Cincinnati,9/27/2014,
664,Southern Miss.,574,Rice,9/27/2014,@
587,Rutgers,718,Tulane,9/27/2014,
626,San Diego St.,465,UNLV,9/27/2014,
295,Idaho,646,South Ala.,9/27/2014,@
657,Southern California,528,Oregon St.,9/27/2014,
756,Washington,674,Stanford,9/27/2014,@
164,UConn,690,Temple,9/27/2014,@
328,Kansas,703,Texas,9/27/2014,@
697,Texas A&M,31,Arkansas,9/27/2014,
663,SMU,698,TCU,9/27/2014,@
719,Tulsa,670,Texas St.,9/27/2014,@
709,Toledo,129,Central Mich.,9/27/2014,
746,Virginia,331,Kent St.,9/27/2014,
742,Virginia Tech,774,Western Mich.,9/27/2014,
732,Utah,754,Washington St.,9/27/2014,@
726,Navy,772,Western Ky.,9/27/2014,@
796,Wisconsin,651,South Fla.,9/27/2014,
-99,Yale,725,Army West Point,9/27/2014,
721,Air Force,66,Boise St.,9/27/2014,
156,Colorado St.,67,Boston College,9/27/2014,@
66,Boise St.,721,Air Force,9/27/2014,
5,Akron,545,Pittsburgh,9/27/2014,@
366,Louisiana Tech,37,Auburn,9/27/2014,
51,Baylor,311,Iowa St.,9/27/2014,@
71,Bowling Green,400,Massachusetts,9/27/2014,@
414,Miami (OH),86,Buffalo,9/27/2014,
157,Colorado,107,California,9/27/2014,
457,North Carolina,147,Clemson,9/27/2014,
706,UTSA,229,Fla. Atlantic,9/27/2014,
231,FIU,-99,Alabama-Birmingham,9/27/2014,@
234,Florida St.,490,North Carolina St.,9/27/2014,@
694,Tennessee,257,Georgia,9/27/2014,
312,Iowa,559,Purdue,9/27/2014,@
704,UTEP,327,Kansas St.,9/27/2014,
736,Vanderbilt,334,Kentucky,9/27/2014,
472,New Mexico St.,365,LSU,9/27/2014,
716,Troy,498,La.-Monroe,9/27/2014,
749,Wake Forest,367,Louisville,9/27/2014,
392,Maryland,306,Indiana,9/27/2014,@
193,Duke,415,Miami (FL),9/27/2014,
811,Wyoming,416,Michigan St.,9/27/2014,
428,Minnesota,418,Michigan,9/27/2014,@
404,Memphis,433,Ole Miss,9/27/2014,
434,Missouri,648,South Carolina,9/27/2014,@
301,Illinois,463,Nebraska,9/27/2014,
466,Nevada,630,San Jose St.,9/27/2014,@
509,Northwestern,539,Penn St.,9/27/2014,@
688,Syracuse,513,Notre Dame,9/27/2014,
-99,Eastern Illinois,519,Ohio,9/27/2014,
140,Cincinnati,518,Ohio St.,9/27/2014,
574,Rice,664,Southern Miss.,9/27/2014,@
718,Tulane,587,Rutgers,9/27/2014,
465,UNLV,626,San Diego St.,9/27/2014,
646,South Ala.,295,Idaho,9/27/2014,@
528,Oregon St.,657,Southern California,9/27/2014,
674,Stanford,756,Washington,9/27/2014,@
690,Temple,164,UConn,9/27/2014,@
703,Texas,328,Kansas,9/27/2014,@
31,Arkansas,697,Texas A&M,9/27/2014,
698,TCU,663,SMU,9/27/2014,@
670,Texas St.,719,Tulsa,9/27/2014,@
129,Central Mich.,709,Toledo,9/27/2014,
331,Kent St.,746,Virginia,9/27/2014,
774,Western Mich.,742,Virginia Tech,9/27/2014,
754,Washington St.,732,Utah,9/27/2014,@
772,Western Ky.,726,Navy,9/27/2014,@
651,South Fla.,796,Wisconsin,9/27/2014,
725,Army West Point,-99,Yale,9/27/2014,
529,Oregon,29,Arizona,10/2/2014,@
288,Houston,128,UCF,10/2/2014,@
231,FIU,229,Fla. Atlantic,10/2/2014,
29,Arizona,529,Oregon,10/2/2014,@
128,UCF,288,Houston,10/2/2014,@
229,Fla. Atlantic,231,FIU,10/2/2014,
96,Fresno St.,626,San Diego St.,10/3/2014,
688,Syracuse,367,Louisville,10/3/2014,@
77,BYU,731,Utah St.,10/3/2014,@
626,San Diego St.,96,Fresno St.,10/3/2014,
367,Louisville,688,Syracuse,10/3/2014,@
731,Utah St.,77,BYU,10/3/2014,@
5,Akron,204,Eastern Mich.,10/4/2014,
772,Western Ky.,-99,Alabama-Birmingham,10/4/2014,@
657,Southern California,28,Arizona St.,10/4/2014,@
30,Arkansas St.,498,La.-Monroe,10/4/2014,
725,Army West Point,47,Ball St.,10/4/2014,
37,Auburn,365,LSU,10/4/2014,
703,Texas,51,Baylor,10/4/2014,@
466,Nevada,66,Boise St.,10/4/2014,@
71,Bowling Green,86,Buffalo,10/4/2014,
754,Washington St.,107,California,10/4/2014,@
129,Central Mich.,519,Ohio,10/4/2014,
147,Clemson,490,North Carolina St.,10/4/2014,
196,East Carolina,663,SMU,10/4/2014,
694,Tennessee,235,Florida,10/4/2014,@
234,Florida St.,749,Wake Forest,10/4/2014,
257,Georgia,736,Vanderbilt,10/4/2014,
472,New Mexico St.,253,Ga. Southern,10/4/2014,@
255,Georgia Tech,415,Miami (FL),10/4/2014,
306,Indiana,497,North Texas,10/4/2014,
327,Kansas St.,700,Texas Tech,10/4/2014,
334,Kentucky,648,South Carolina,10/4/2014,
366,Louisiana Tech,704,UTEP,10/4/2014,
671,UL Lafayette,254,Georgia St.,10/4/2014,
523,Old Dominion,388,Marshall,10/4/2014,@
404,Memphis,140,Cincinnati,10/4/2014,
414,Miami (OH),400,Massachusetts,10/4/2014,
416,Michigan St.,463,Nebraska,10/4/2014,
419,Middle Tenn.,664,Southern Miss.,10/4/2014,
433,Ole Miss,8,Alabama,10/4/2014,
430,Mississippi St.,697,Texas A&M,10/4/2014,
706,UTSA,473,New Mexico,10/4/2014,@
503,Northern Ill.,331,Kent St.,10/4/2014,
509,Northwestern,796,Wisconsin,10/4/2014,
513,Notre Dame,674,Stanford,10/4/2014,
392,Maryland,518,Ohio St.,10/4/2014,@
521,Oklahoma St.,311,Iowa St.,10/4/2014,
157,Colorado,528,Oregon St.,10/4/2014,@
301,Illinois,559,Purdue,10/4/2014,@
574,Rice,277,Hawaii,10/4/2014,
587,Rutgers,418,Michigan,10/4/2014,
630,San Jose St.,465,UNLV,10/4/2014,
27,Appalachian St.,646,South Ala.,10/4/2014,@
698,TCU,522,Oklahoma,10/4/2014,
670,Texas St.,295,Idaho,10/4/2014,
774,Western Mich.,709,Toledo,10/4/2014,@
110,UCLA,732,Utah,10/4/2014,@
746,Virginia,545,Pittsburgh,10/4/2014,
457,North Carolina,742,Virginia Tech,10/4/2014,@
768,West Virginia,328,Kansas,10/4/2014,
156,Colorado St.,719,Tulsa,10/4/2014,
473,New Mexico,706,UTSA,10/4/2014,@
721,Air Force,726,Navy,10/4/2014,
66,Boise St.,466,Nevada,10/4/2014,@
726,Navy,721,Air Force,10/4/2014,
204,Eastern Mich.,5,Akron,10/4/2014,
-99,Alabama-Birmingham,772,Western Ky.,10/4/2014,@
28,Arizona St.,657,Southern California,10/4/2014,@
498,La.-Monroe,30,Arkansas St.,10/4/2014,
47,Ball St.,725,Army West Point,10/4/2014,
365,LSU,37,Auburn,10/4/2014,
51,Baylor,703,Texas,10/4/2014,@
86,Buffalo,71,Bowling Green,10/4/2014,
